Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
BubbleSortWhileNeeded,BLOCK_SORTED,1000,88,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,89,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,90,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,91,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,92,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,93,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,94,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,95,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,96,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,97,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,98,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,99,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,100,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,101,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,102,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,103,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,104,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,105,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,106,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,107,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,108,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,109,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,110,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,111,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,112,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,113,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,114,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,115,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,116,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,117,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,118,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,119,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,120,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,121,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,122,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,123,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,124,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,125,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,126,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,127,0.77
BubbleSortWhileNeeded,BLOCK_SORTED,1000,128,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,129,0.85
BubbleSortWhileNeeded,BLOCK_SORTED,1000,130,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,131,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,132,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,133,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,134,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,135,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,136,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,137,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,138,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,139,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,140,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,141,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,142,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,143,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,144,0.76
BubbleSortWhileNeeded,BLOCK_SORTED,1000,145,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,146,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,147,0.76
BubbleSortWhileNeeded,BLOCK_SORTED,1000,148,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,149,0.77
BubbleSortWhileNeeded,BLOCK_SORTED,1000,150,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,151,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,152,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,153,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,154,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,155,0.76
BubbleSortWhileNeeded,BLOCK_SORTED,1000,156,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,157,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,158,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,159,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,160,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,161,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,162,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,163,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,164,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,165,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,166,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,167,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,168,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,169,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,170,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,171,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,172,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,173,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,174,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,175,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,176,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,177,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,178,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,179,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,1000,180,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,181,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,182,0.77
BubbleSortWhileNeeded,BLOCK_SORTED,1000,183,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,184,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,185,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,186,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,187,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,188,0.77
BubbleSortWhileNeeded,BLOCK_SORTED,1000,189,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,190,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,191,0.81
BubbleSortWhileNeeded,BLOCK_SORTED,1000,192,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,193,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,194,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,195,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,196,0.83
BubbleSortWhileNeeded,BLOCK_SORTED,1000,197,0.79
BubbleSortWhileNeeded,BLOCK_SORTED,1000,198,0.80
BubbleSortWhileNeeded,BLOCK_SORTED,1000,199,0.78
BubbleSortWhileNeeded,BLOCK_SORTED,1000,200,0.82
BubbleSortWhileNeeded,BLOCK_SORTED,5000,1,19.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,2,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,3,19.36
BubbleSortWhileNeeded,BLOCK_SORTED,5000,4,19.63
BubbleSortWhileNeeded,BLOCK_SORTED,5000,5,19.32
BubbleSortWhileNeeded,BLOCK_SORTED,5000,6,19.22
BubbleSortWhileNeeded,BLOCK_SORTED,5000,7,19.44
BubbleSortWhileNeeded,BLOCK_SORTED,5000,8,19.42
BubbleSortWhileNeeded,BLOCK_SORTED,5000,9,19.56
BubbleSortWhileNeeded,BLOCK_SORTED,5000,10,19.20
BubbleSortWhileNeeded,BLOCK_SORTED,5000,11,21.28
BubbleSortWhileNeeded,BLOCK_SORTED,5000,12,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,13,19.67
BubbleSortWhileNeeded,BLOCK_SORTED,5000,14,19.70
BubbleSortWhileNeeded,BLOCK_SORTED,5000,15,19.41
BubbleSortWhileNeeded,BLOCK_SORTED,5000,16,19.50
BubbleSortWhileNeeded,BLOCK_SORTED,5000,17,19.37
BubbleSortWhileNeeded,BLOCK_SORTED,5000,18,19.72
BubbleSortWhileNeeded,BLOCK_SORTED,5000,19,19.41
BubbleSortWhileNeeded,BLOCK_SORTED,5000,20,19.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,21,19.75
BubbleSortWhileNeeded,BLOCK_SORTED,5000,22,19.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,23,19.49
BubbleSortWhileNeeded,BLOCK_SORTED,5000,24,19.52
BubbleSortWhileNeeded,BLOCK_SORTED,5000,25,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,26,19.21
BubbleSortWhileNeeded,BLOCK_SORTED,5000,27,19.38
BubbleSortWhileNeeded,BLOCK_SORTED,5000,28,19.37
BubbleSortWhileNeeded,BLOCK_SORTED,5000,29,19.68
BubbleSortWhileNeeded,BLOCK_SORTED,5000,30,19.43
BubbleSortWhileNeeded,BLOCK_SORTED,5000,31,19.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,32,19.63
BubbleSortWhileNeeded,BLOCK_SORTED,5000,33,19.57
BubbleSortWhileNeeded,BLOCK_SORTED,5000,34,19.17
BubbleSortWhileNeeded,BLOCK_SORTED,5000,35,19.44
BubbleSortWhileNeeded,BLOCK_SORTED,5000,36,19.52
BubbleSortWhileNeeded,BLOCK_SORTED,5000,37,19.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,38,19.49
BubbleSortWhileNeeded,BLOCK_SORTED,5000,39,19.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,40,21.56
BubbleSortWhileNeeded,BLOCK_SORTED,5000,41,20.09
BubbleSortWhileNeeded,BLOCK_SORTED,5000,42,19.84
BubbleSortWhileNeeded,BLOCK_SORTED,5000,43,19.47
BubbleSortWhileNeeded,BLOCK_SORTED,5000,44,19.72
BubbleSortWhileNeeded,BLOCK_SORTED,5000,45,19.40
BubbleSortWhileNeeded,BLOCK_SORTED,5000,46,19.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,47,19.56
BubbleSortWhileNeeded,BLOCK_SORTED,5000,48,19.42
BubbleSortWhileNeeded,BLOCK_SORTED,5000,49,19.19
BubbleSortWhileNeeded,BLOCK_SORTED,5000,50,19.21
BubbleSortWhileNeeded,BLOCK_SORTED,5000,51,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,52,19.22
BubbleSortWhileNeeded,BLOCK_SORTED,5000,53,19.24
BubbleSortWhileNeeded,BLOCK_SORTED,5000,54,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,55,20.84
BubbleSortWhileNeeded,BLOCK_SORTED,5000,56,19.31
BubbleSortWhileNeeded,BLOCK_SORTED,5000,57,19.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,58,19.44
BubbleSortWhileNeeded,BLOCK_SORTED,5000,59,19.45
BubbleSortWhileNeeded,BLOCK_SORTED,5000,60,19.26
BubbleSortWhileNeeded,BLOCK_SORTED,5000,61,19.47
BubbleSortWhileNeeded,BLOCK_SORTED,5000,62,19.27
BubbleSortWhileNeeded,BLOCK_SORTED,5000,63,19.38
BubbleSortWhileNeeded,BLOCK_SORTED,5000,64,19.65
BubbleSortWhileNeeded,BLOCK_SORTED,5000,65,19.43
BubbleSortWhileNeeded,BLOCK_SORTED,5000,66,19.66
BubbleSortWhileNeeded,BLOCK_SORTED,5000,67,19.62
BubbleSortWhileNeeded,BLOCK_SORTED,5000,68,19.50
BubbleSortWhileNeeded,BLOCK_SORTED,5000,69,20.23
BubbleSortWhileNeeded,BLOCK_SORTED,5000,70,19.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,71,19.55
BubbleSortWhileNeeded,BLOCK_SORTED,5000,72,19.55
BubbleSortWhileNeeded,BLOCK_SORTED,5000,73,19.29
BubbleSortWhileNeeded,BLOCK_SORTED,5000,74,19.18
BubbleSortWhileNeeded,BLOCK_SORTED,5000,75,19.25
BubbleSortWhileNeeded,BLOCK_SORTED,5000,76,19.32
BubbleSortWhileNeeded,BLOCK_SORTED,5000,77,19.53
BubbleSortWhileNeeded,BLOCK_SORTED,5000,78,19.36
BubbleSortWhileNeeded,BLOCK_SORTED,5000,79,19.45
BubbleSortWhileNeeded,BLOCK_SORTED,5000,80,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,81,19.83
BubbleSortWhileNeeded,BLOCK_SORTED,5000,82,19.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,83,19.48
BubbleSortWhileNeeded,BLOCK_SORTED,5000,84,20.50
BubbleSortWhileNeeded,BLOCK_SORTED,5000,85,19.44
BubbleSortWhileNeeded,BLOCK_SORTED,5000,86,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,87,19.49
BubbleSortWhileNeeded,BLOCK_SORTED,5000,88,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,89,19.49
BubbleSortWhileNeeded,BLOCK_SORTED,5000,90,19.35
BubbleSortWhileNeeded,BLOCK_SORTED,5000,91,19.74
BubbleSortWhileNeeded,BLOCK_SORTED,5000,92,19.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,93,19.70
BubbleSortWhileNeeded,BLOCK_SORTED,5000,94,19.52
BubbleSortWhileNeeded,BLOCK_SORTED,5000,95,19.80
BubbleSortWhileNeeded,BLOCK_SORTED,5000,96,19.62
BubbleSortWhileNeeded,BLOCK_SORTED,5000,97,19.66
BubbleSortWhileNeeded,BLOCK_SORTED,5000,98,19.70
BubbleSortWhileNeeded,BLOCK_SORTED,5000,99,19.31
BubbleSortWhileNeeded,BLOCK_SORTED,5000,100,19.41
BubbleSortWhileNeeded,BLOCK_SORTED,5000,101,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,102,19.30
BubbleSortWhileNeeded,BLOCK_SORTED,5000,103,19.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,104,19.62
BubbleSortWhileNeeded,BLOCK_SORTED,5000,105,19.47
BubbleSortWhileNeeded,BLOCK_SORTED,5000,106,19.24
BubbleSortWhileNeeded,BLOCK_SORTED,5000,107,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,108,19.56
BubbleSortWhileNeeded,BLOCK_SORTED,5000,109,19.43
BubbleSortWhileNeeded,BLOCK_SORTED,5000,110,19.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,111,19.69
BubbleSortWhileNeeded,BLOCK_SORTED,5000,112,19.78
BubbleSortWhileNeeded,BLOCK_SORTED,5000,113,21.32
BubbleSortWhileNeeded,BLOCK_SORTED,5000,114,19.39
BubbleSortWhileNeeded,BLOCK_SORTED,5000,115,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,116,19.64
BubbleSortWhileNeeded,BLOCK_SORTED,5000,117,19.50
BubbleSortWhileNeeded,BLOCK_SORTED,5000,118,19.57
BubbleSortWhileNeeded,BLOCK_SORTED,5000,119,19.26
BubbleSortWhileNeeded,BLOCK_SORTED,5000,120,19.37
BubbleSortWhileNeeded,BLOCK_SORTED,5000,121,19.25
BubbleSortWhileNeeded,BLOCK_SORTED,5000,122,19.41
BubbleSortWhileNeeded,BLOCK_SORTED,5000,123,19.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,124,19.45
BubbleSortWhileNeeded,BLOCK_SORTED,5000,125,19.32
BubbleSortWhileNeeded,BLOCK_SORTED,5000,126,19.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,127,19.37
BubbleSortWhileNeeded,BLOCK_SORTED,5000,128,20.96
BubbleSortWhileNeeded,BLOCK_SORTED,5000,129,19.37
BubbleSortWhileNeeded,BLOCK_SORTED,5000,130,19.24
BubbleSortWhileNeeded,BLOCK_SORTED,5000,131,19.71
BubbleSortWhileNeeded,BLOCK_SORTED,5000,132,19.28
BubbleSortWhileNeeded,BLOCK_SORTED,5000,133,19.17
BubbleSortWhileNeeded,BLOCK_SORTED,5000,134,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,135,19.61
BubbleSortWhileNeeded,BLOCK_SORTED,5000,136,19.36
BubbleSortWhileNeeded,BLOCK_SORTED,5000,137,19.22
BubbleSortWhileNeeded,BLOCK_SORTED,5000,138,19.41
BubbleSortWhileNeeded,BLOCK_SORTED,5000,139,19.23
BubbleSortWhileNeeded,BLOCK_SORTED,5000,140,19.53
BubbleSortWhileNeeded,BLOCK_SORTED,5000,141,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,142,19.88
BubbleSortWhileNeeded,BLOCK_SORTED,5000,143,19.59
BubbleSortWhileNeeded,BLOCK_SORTED,5000,144,19.31
BubbleSortWhileNeeded,BLOCK_SORTED,5000,145,19.64
BubbleSortWhileNeeded,BLOCK_SORTED,5000,146,19.27
BubbleSortWhileNeeded,BLOCK_SORTED,5000,147,19.59
BubbleSortWhileNeeded,BLOCK_SORTED,5000,148,19.42
BubbleSortWhileNeeded,BLOCK_SORTED,5000,149,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,150,19.79
BubbleSortWhileNeeded,BLOCK_SORTED,5000,151,19.35
BubbleSortWhileNeeded,BLOCK_SORTED,5000,152,19.78
BubbleSortWhileNeeded,BLOCK_SORTED,5000,153,19.29
BubbleSortWhileNeeded,BLOCK_SORTED,5000,154,19.48
BubbleSortWhileNeeded,BLOCK_SORTED,5000,155,19.55
BubbleSortWhileNeeded,BLOCK_SORTED,5000,156,19.44
BubbleSortWhileNeeded,BLOCK_SORTED,5000,157,21.09
BubbleSortWhileNeeded,BLOCK_SORTED,5000,158,19.39
BubbleSortWhileNeeded,BLOCK_SORTED,5000,159,19.62
BubbleSortWhileNeeded,BLOCK_SORTED,5000,160,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,161,19.31
BubbleSortWhileNeeded,BLOCK_SORTED,5000,162,19.58
BubbleSortWhileNeeded,BLOCK_SORTED,5000,163,19.36
BubbleSortWhileNeeded,BLOCK_SORTED,5000,164,19.66
BubbleSortWhileNeeded,BLOCK_SORTED,5000,165,19.89
BubbleSortWhileNeeded,BLOCK_SORTED,5000,166,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,167,19.74
BubbleSortWhileNeeded,BLOCK_SORTED,5000,168,19.46
BubbleSortWhileNeeded,BLOCK_SORTED,5000,169,19.24
BubbleSortWhileNeeded,BLOCK_SORTED,5000,170,19.26
BubbleSortWhileNeeded,BLOCK_SORTED,5000,171,19.47
BubbleSortWhileNeeded,BLOCK_SORTED,5000,172,19.45
BubbleSortWhileNeeded,BLOCK_SORTED,5000,173,19.75
BubbleSortWhileNeeded,BLOCK_SORTED,5000,174,19.51
BubbleSortWhileNeeded,BLOCK_SORTED,5000,175,19.35
BubbleSortWhileNeeded,BLOCK_SORTED,5000,176,19.39
BubbleSortWhileNeeded,BLOCK_SORTED,5000,177,19.57
BubbleSortWhileNeeded,BLOCK_SORTED,5000,178,18.99
BubbleSortWhileNeeded,BLOCK_SORTED,5000,179,19.66
BubbleSortWhileNeeded,BLOCK_SORTED,5000,180,19.49
BubbleSortWhileNeeded,BLOCK_SORTED,5000,181,19.11
BubbleSortWhileNeeded,BLOCK_SORTED,5000,182,19.66
BubbleSortWhileNeeded,BLOCK_SORTED,5000,183,19.16
BubbleSortWhileNeeded,BLOCK_SORTED,5000,184,19.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,185,19.43
BubbleSortWhileNeeded,BLOCK_SORTED,5000,186,21.17
BubbleSortWhileNeeded,BLOCK_SORTED,5000,187,19.51
BubbleSortWhileNeeded,BLOCK_SORTED,5000,188,19.39
BubbleSortWhileNeeded,BLOCK_SORTED,5000,189,19.55
BubbleSortWhileNeeded,BLOCK_SORTED,5000,190,19.53
BubbleSortWhileNeeded,BLOCK_SORTED,5000,191,19.57
BubbleSortWhileNeeded,BLOCK_SORTED,5000,192,19.30
BubbleSortWhileNeeded,BLOCK_SORTED,5000,193,19.34
BubbleSortWhileNeeded,BLOCK_SORTED,5000,194,19.40
BubbleSortWhileNeeded,BLOCK_SORTED,5000,195,19.60
BubbleSortWhileNeeded,BLOCK_SORTED,5000,196,19.54
BubbleSortWhileNeeded,BLOCK_SORTED,5000,197,19.76
BubbleSortWhileNeeded,BLOCK_SORTED,5000,198,19.56
BubbleSortWhileNeeded,BLOCK_SORTED,5000,199,19.22
BubbleSortWhileNeeded,BLOCK_SORTED,5000,200,19.09
BubbleSortWhileNeeded,BLOCK_SORTED,10000,1,84.89
BubbleSortWhileNeeded,BLOCK_SORTED,10000,2,78.35
BubbleSortWhileNeeded,BLOCK_SORTED,10000,3,77.54
BubbleSortWhileNeeded,BLOCK_SORTED,10000,4,78.50
BubbleSortWhileNeeded,BLOCK_SORTED,10000,5,77.30
BubbleSortWhileNeeded,BLOCK_SORTED,10000,6,77.22
BubbleSortWhileNeeded,BLOCK_SORTED,10000,7,77.77
BubbleSortWhileNeeded,BLOCK_SORTED,10000,8,82.66
BubbleSortWhileNeeded,BLOCK_SORTED,10000,9,78.05
BubbleSortWhileNeeded,BLOCK_SORTED,10000,10,77.93
BubbleSortWhileNeeded,BLOCK_SORTED,10000,11,77.10
BubbleSortWhileNeeded,BLOCK_SORTED,10000,12,77.40
BubbleSortWhileNeeded,BLOCK_SORTED,10000,13,77.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,14,78.09
BubbleSortWhileNeeded,BLOCK_SORTED,10000,15,84.39
BubbleSortWhileNeeded,BLOCK_SORTED,10000,16,78.45
BubbleSortWhileNeeded,BLOCK_SORTED,10000,17,77.14
BubbleSortWhileNeeded,BLOCK_SORTED,10000,18,77.76
BubbleSortWhileNeeded,BLOCK_SORTED,10000,19,77.58
BubbleSortWhileNeeded,BLOCK_SORTED,10000,20,78.47
BubbleSortWhileNeeded,BLOCK_SORTED,10000,21,78.12
BubbleSortWhileNeeded,BLOCK_SORTED,10000,22,76.76
BubbleSortWhileNeeded,BLOCK_SORTED,10000,23,77.90
BubbleSortWhileNeeded,BLOCK_SORTED,10000,24,77.50
BubbleSortWhileNeeded,BLOCK_SORTED,10000,25,77.95
BubbleSortWhileNeeded,BLOCK_SORTED,10000,26,78.01
BubbleSortWhileNeeded,BLOCK_SORTED,10000,27,77.58
BubbleSortWhileNeeded,BLOCK_SORTED,10000,28,77.61
BubbleSortWhileNeeded,BLOCK_SORTED,10000,29,77.35
BubbleSortWhileNeeded,BLOCK_SORTED,10000,30,83.24
BubbleSortWhileNeeded,BLOCK_SORTED,10000,31,78.11
BubbleSortWhileNeeded,BLOCK_SORTED,10000,32,77.93
BubbleSortWhileNeeded,BLOCK_SORTED,10000,33,78.05
BubbleSortWhileNeeded,BLOCK_SORTED,10000,34,77.72
BubbleSortWhileNeeded,BLOCK_SORTED,10000,35,77.17
BubbleSortWhileNeeded,BLOCK_SORTED,10000,36,77.64
BubbleSortWhileNeeded,BLOCK_SORTED,10000,37,84.15
BubbleSortWhileNeeded,BLOCK_SORTED,10000,38,78.44
BubbleSortWhileNeeded,BLOCK_SORTED,10000,39,77.35
BubbleSortWhileNeeded,BLOCK_SORTED,10000,40,77.68
BubbleSortWhileNeeded,BLOCK_SORTED,10000,41,77.29
BubbleSortWhileNeeded,BLOCK_SORTED,10000,42,77.66
BubbleSortWhileNeeded,BLOCK_SORTED,10000,43,77.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,44,85.44
BubbleSortWhileNeeded,BLOCK_SORTED,10000,45,78.10
BubbleSortWhileNeeded,BLOCK_SORTED,10000,46,77.80
BubbleSortWhileNeeded,BLOCK_SORTED,10000,47,78.93
BubbleSortWhileNeeded,BLOCK_SORTED,10000,48,78.24
BubbleSortWhileNeeded,BLOCK_SORTED,10000,49,77.71
BubbleSortWhileNeeded,BLOCK_SORTED,10000,50,76.90
BubbleSortWhileNeeded,BLOCK_SORTED,10000,51,86.67
BubbleSortWhileNeeded,BLOCK_SORTED,10000,52,78.24
BubbleSortWhileNeeded,BLOCK_SORTED,10000,53,77.08
BubbleSortWhileNeeded,BLOCK_SORTED,10000,54,79.11
BubbleSortWhileNeeded,BLOCK_SORTED,10000,55,77.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,56,77.24
BubbleSortWhileNeeded,BLOCK_SORTED,10000,57,78.33
BubbleSortWhileNeeded,BLOCK_SORTED,10000,58,77.88
BubbleSortWhileNeeded,BLOCK_SORTED,10000,59,78.93
BubbleSortWhileNeeded,BLOCK_SORTED,10000,60,77.31
BubbleSortWhileNeeded,BLOCK_SORTED,10000,61,78.01
BubbleSortWhileNeeded,BLOCK_SORTED,10000,62,78.20
BubbleSortWhileNeeded,BLOCK_SORTED,10000,63,77.74
BubbleSortWhileNeeded,BLOCK_SORTED,10000,64,78.15
BubbleSortWhileNeeded,BLOCK_SORTED,10000,65,77.77
BubbleSortWhileNeeded,BLOCK_SORTED,10000,66,82.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,67,77.65
BubbleSortWhileNeeded,BLOCK_SORTED,10000,68,77.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,69,77.29
BubbleSortWhileNeeded,BLOCK_SORTED,10000,70,78.52
BubbleSortWhileNeeded,BLOCK_SORTED,10000,71,77.84
BubbleSortWhileNeeded,BLOCK_SORTED,10000,72,77.75
BubbleSortWhileNeeded,BLOCK_SORTED,10000,73,81.23
BubbleSortWhileNeeded,BLOCK_SORTED,10000,74,77.26
BubbleSortWhileNeeded,BLOCK_SORTED,10000,75,77.98
BubbleSortWhileNeeded,BLOCK_SORTED,10000,76,78.10
BubbleSortWhileNeeded,BLOCK_SORTED,10000,77,81.01
BubbleSortWhileNeeded,BLOCK_SORTED,10000,78,87.89
BubbleSortWhileNeeded,BLOCK_SORTED,10000,79,88.82
BubbleSortWhileNeeded,BLOCK_SORTED,10000,80,82.54
BubbleSortWhileNeeded,BLOCK_SORTED,10000,81,77.09
BubbleSortWhileNeeded,BLOCK_SORTED,10000,82,78.21
BubbleSortWhileNeeded,BLOCK_SORTED,10000,83,77.20
BubbleSortWhileNeeded,BLOCK_SORTED,10000,84,77.54
BubbleSortWhileNeeded,BLOCK_SORTED,10000,85,76.90
BubbleSortWhileNeeded,BLOCK_SORTED,10000,86,77.35
BubbleSortWhileNeeded,BLOCK_SORTED,10000,87,84.02
BubbleSortWhileNeeded,BLOCK_SORTED,10000,88,77.82
BubbleSortWhileNeeded,BLOCK_SORTED,10000,89,77.73
BubbleSortWhileNeeded,BLOCK_SORTED,10000,90,77.63
BubbleSortWhileNeeded,BLOCK_SORTED,10000,91,78.49
BubbleSortWhileNeeded,BLOCK_SORTED,10000,92,78.04
BubbleSortWhileNeeded,BLOCK_SORTED,10000,93,78.15
BubbleSortWhileNeeded,BLOCK_SORTED,10000,94,77.50
BubbleSortWhileNeeded,BLOCK_SORTED,10000,95,83.60
BubbleSortWhileNeeded,BLOCK_SORTED,10000,96,78.25
BubbleSortWhileNeeded,BLOCK_SORTED,10000,97,77.21
